TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Sectors,Date TOI Created (UTC),Date TOI Modified (UTC),Comments
220475245,934.01,,3,4,3,3,1,4,4,,PC,,12.708,0.006,,1,spoc,01:24.2,-56:08:29.1,0.279,0.022,-17.249,0.029,2458625.083,.001014.0,3.781658,0.000217,2.380212,0.068014,21.300838,0.413026,19427.60063,19427.60063,11.679732,11.683331,166.378892,915.997538,42.033478,301.872,1.0735,4849,125.205,4.4569,0.0919304,0.869755,0.0570855,12,7/15/19 19:20,7/31/19 10:32,
260476837,935.01,,3,4,3,3,1,4,4,,PC,,12.7918,0.007,,1,spoc,24:59.6,-59:48:16.47,0.565,3.241,54.946,3.241,2458627.064,.001541.0,2.232659,0.000212,2.538335,0.094418,21.098025,0.746343,19244.41473,19244.41473,15.959056,17.639652,328.213719,1085.572748,30.391724,282.203,,4814,,,,0.804149,,12,7/15/19 19:20,7/31/19 10:32,Low priority
278198753,936.01,,3,4,3,3,1,4,4,,PC,,12.459,0.018,,1,spoc,24:08.7,-78:26:33.34,-12.005,3.668,55.743,3.668,2458627.942,.002617.0,7.942733,0.001345,1.693639,0.189046,7.411607,0.655057,6803.095717,6803.095717,6.715009,0.886664,33.081102,611.666566,12.379949,154.512,,,,,,,,12,7/15/19 19:20,7/31/19 10:32,Low priority
425163745,937.01,,5,5,5,5,5,5,5,,PC,FP,10.855,0.006,,1,qlp,55:35.2,-02:30:21.41,15.116,0.077,-7.142,0.062,2458438.557,.00035.0,0.27664,0.00001,0.72,0.012,17.147424,0.814454,15669.3,15669.3,24.4651,5.82969,15418.8,3104,121,321.78,5.8815,5767.2,102.291,3.93728,0.0786965,1.80903,0.096764,5,2/4/19 20:26,9/12/19 16:45,V shaped; likely EB.
332660150,938.01,,3,4,3,4,4,4,4,,PC,,10.8479,0.007,,1,qlp,12:07.8,-12:07:07.81,-6.466,0.046,-10.769,0.041,2458445.179,.00413.0,8.80874,0.00326,4.283,0.355,1.473486,0.001943,1356.21,1356.21,4.25181,0.250439,190.748,1035,14,215.034,1.909,5981,125.887,4.49247,0.0805409,0.985134,0.0485226,5,2/4/19 20:26,9/16/19 12:00,Co-moving M dwarf 7.7
67772767,939.01,,3,4,3,3,4,4,4,,PC,,10.9335,0.007,,1,qlp,15:08.8,-07:18:56.69,4.617,0.051,-14.8,0.035,2458445.903,.00097.0,7.61177,0.0007,4.354,0.387,5.890642,0.001934,5410.79,5410.79,11.3073,1.54828,369.963,1221,65,352.195,4.6785,6159.5,130.81,4.1362,0.0881039,1.53119,0.077093,5,2/4/19 20:26,9/16/19 12:00,Check 67772765 but otherwise a good giant planet candidate
248434716,940.01,,5,5,5,5,5,5,5,,PC,FP,11.0057,0.006,,1,qlp,09:36.9,-05:40:15.49,-7.9,3.9,32.3,4.1,2458438.307,.00146.0,0.7395,0.00011,0.322,0.094,10.47945,1.772173,9605.5,9605.5,9.17263,3.8012,404.769,1249,15,,,,,,,,,5,2/4/19 20:26,9/24/19 16:34,Crowded field. Closest is dmag~2.3 with ~2.5
408137826,941.01,,3,4,3,3,3,4,4,,PC,,10.9968,0.006,,1,qlp,13:12.1,32:45.3,17.295,0.176,-31.602,0.118,2458440.481,.00311.0,8.51179,0.00397,3.835,0.321,3.059155,0.003324,2813.62,2813.62,7.40752,0.582054,140.227,958,19,263.386,6.2255,5920,129.06,4.32332,0.0790559,1.1849,0.0592562,5,2/4/19 20:26,9/16/19 12:00,Check star 17
146520535,942.01,,1,4,1,2,1,4,4,,PC,,11.0462,0.007,,1,qlp,06:35.9,-20:14:44.21,15.382,0.034,-3.976,0.04,2458441.572,.00496.0,4.32765,0.00173,3.181,0.479,1.343224,0.002817,1236.39,1236.39,3.51329,0.178947,257.006,1115,11,152.601,0.692,4945,120.985,4.43049,0.0877188,0.910128,0.0568267,5,2/4/19 20:26,8/6/19 12:00,Probable young K dwarf. Transit is believable enough. Maybe also a signal at 10.15 days with Tc=1447?
399871011,943.01,,3,4,3,3,3,4,4,,PC,,11.0412,0.009,,1,qlp,58:13.2,58:51.0,2.493,0.075,-6.744,0.043,2458444.27,.00106.0,12.35611,0.00083,5.963,0.521,7.777088,0.002106,7137.37,7137.37,12.9138,1.39671,330.367,1187,62,397.789,7.0255,6794,135.651,4.28232,0.0884466,1.4456,0.0637688,5,2/4/19 20:26,9/24/19 16:34,Warm Jupiter candidate
434234955,944.01,,3,4,3,3,3,4,4,,PC,,11.3818,0.008,,1,qlp,15:14.7,56:41.4,3.722,0.121,-2.855,0.074,2458439.349,.00487.0,6.04548,0.00581,3.476,0.605,2.63047,0.008247,2419.82,2419.82,,,594.963,1375,22,938.401,44.721,7011.02,107.082,3.51222,0.0937005,3.60317,0.228324,5,2/4/19 20:26,9/16/19 12:00,Hint of secondary may be driven by momentum dumps in second orbit.
167714792,945.01,,3,4,3,3,2,4,4,,PC,,11.1224,0.006,,1,qlp,21:49.3,-36:40:25.65,1.326,0.042,9.579,0.043,2458438.103,.00337.0,0.92951,0.00027,1.019,0.277,1.489098,0.011205,1370.57,1370.57,6.08738,0.764724,3092.22,2077,12,516.104,6.0015,7019,133.579,4.19497,0.08781,1.64708,0.068201,5,2/4/19 20:26,8/16/19 12:00,Possible EB
219205407,946.01,,5,5,5,5,5,5,5,,PC,FP,10.8732,0.006,,1,qlp,11:20.1,-51:27:59.84,-12.661,0.095,12.065,0.118,2458327.337,.00014.0,6.12524,0.00001,2.126,0.024,47.883198,0.018374,43143.7,43143.7,23.1972,0.736544,69.7666,805,294,164.458,1.516,5004,124.633,4.31472,0.0871068,1.05005,0.0663316,"5,6,8",4/1/19 16:52,9/12/19 16:45,likely EB
262330063,947.01,,3,5,5,3,5,4,4,,PC,FP,10.642,0.008,,1,qlp,13:16.5,48:35.6,19.609,0.076,-13.807,0.064,2458444.938,.00135.0,7.31523,0.00108,1.832,0.168,8.967108,0.043551,8225,8225,17.8813,1.51633,187.784,1031,43,390.775,6.9555,6299,129.385,3.98499,0.0867785,1.87607,0.0887638,5,2/4/19 20:26,9/13/19 12:00,needs follow-up to determine which star is source.
146438872,948.01,,5,5,5,5,5,5,5,,PC,FP,10.5068,0.007,,1,qlp,02:07.6,-22:42:42.71,9.231,0.034,9.723,0.037,2458442.135,.00315.0,12.7009,0.00217,3.208,0.678,2.698778,0.038003,2482.58,2482.58,10.5402,1.37025,270.518,1129,17,370.711,3.624,5829.35,125.246,3.7878,0.0795007,2.16635,0.10748,5,2/4/19 20:26,9/19/19 1:41,marginal
189013222,949.01,,5,5,5,5,5,5,5,,PC,FP,10.2892,0.006,,1,qlp,16:24.4,-15:30:45.67,4.352,0.047,-27.448,0.051,2458438.529,.00607.0,1.32076,0.00059,1.664,0.441,0.868504,0.003681,799.602,799.602,2.72818,0.277379,1007.81,1569,17,112.611,0.399,5251,124.593,4.54407,0.0841435,0.838759,0.048505,5,2/4/19 20:26,9/12/19 16:45,May also be on 189013224 in same pixel; v-shaped
245947683,950.01,,4,5,5,4,3,4,4,,PC,,10.2098,0.006,,1,qlp,41:30.0,48:55.9,11.031,0.072,-28.797,0.037,2458439.355,.00487.0,1.14288,0.00059,1.699,0.204,1.973837,0.007514,1816.32,1816.32,8.05346,0.564438,1059.75,1589,9,211.593,1.9625,6706,451.29,4.23304,0.132401,1.51101,0.0763015,5,2/4/19 20:26,10/15/19 12:00,may be on 245947692
449050247,951.01,,5,5,5,5,5,5,5,,PC,FP,10.0938,0.006,,1,qlp,30:12.3,17:55.8,42.469,0.108,-8.611,0.073,2458441.299,.00036.0,2.96845,0.00008,3.707,0.043,18.68778,0.000522,17064.8,17064.8,20.1857,0.279842,969.61,1554,212,206.344,2.9425,6288,175.731,4.24923,0.0935986,1.37894,0.0649648,5,2/4/19 20:26,9/12/19 16:45,GAIA shows two stars on target
319312479,952.01,,3,4,3,3,4,4,4,,PC,,10.0716,0.007,,1,qlp,07:07.1,-13:46:00.69,-0.041,0.084,7.796,0.082,2458439.629,.003.0,1.7898,0.00039,1.176,0.329,1.015889,0.004553,935.231,935.231,7.73806,0.552526,1396.86,1703,18,459.161,14.758,7110,124.765,3.90171,0.0892655,2.33082,0.11885,5,2/4/19 20:26,9/16/19 12:00,some odd-even
449050248,953.01,,5,5,5,5,5,5,5,,PC,FP,9.87405,0.006,,1,qlp,30:12.6,17:54.4,42.704,0.063,-9.038,0.035,2458441.299,.00033.0,2.96844,0.00008,3.663,0.05,14.23792,0.000508,13028,13028,19.3343,0.5836,981.423,1559,209,204.316,1.692,6200,144.428,4.12811,0.0937181,1.55866,0.0987288,5,2/4/19 20:26,9/12/19 16:45,large but QLP does inflate Rp by ~10%
44792534,954.01,,3,4,3,4,4,3,4,,PC,,9.77919,0.006,,1,qlp,07:45.9,-25:12:31.69,-5.787,0.042,-29.623,0.045,2458411.909,.00123.0,3.6847,0.00013,4.701,0.48,2.222767,0.000884,2045.15,2045.15,9.92566,0.369914,1530.25,1742,93,238.768,1.89,5756,127.455,3.87852,0.0748176,1.93283,0.095598,5,2/4/19 20:26,9/19/19 12:00,evolved star; possible spot crossing
146467675,955.01,,3,4,3,3,2,4,4,,PC,,9.70467,0.006,,1,qlp,04:19.6,-20:43:52.83,-15.51,0.033,-17.482,0.043,2458438.259,.00265.0,1.63715,0.00029,1.618,0.174,0.749897,0.001204,690.442,690.442,4.76347,0.34279,890.825,1522,23,211.351,1.269,5888.82,108.638,3.99479,0.072923,1.72157,0.0758995,5,2/4/19 20:26,8/16/19 12:00,possibly an EB. May be on 146467673.
146434840,956.01,,5,5,5,5,5,5,5,,PC,FP,9.49344,0.006,,1,qlp,01:26.6,-22:22:55.69,19.728,0.038,25.233,0.042,2458445.266,.00242.0,17.95473,0.0025,3.139,0.366,6.492576,0.619433,5962.04,5962.04,14.9952,4.79364,225.794,1079,23,210.646,1.309,6134,115.801,4.02037,0.0830981,1.74287,0.0789322,5,2/4/19 20:26,9/12/19 16:45,possibly an EB
249067445,957.01,,3,4,3,4,1,4,4,,PC,,8.95699,0.006,,1,qlp,17:43.8,-00:22:12.44,-5.427,0.099,-4.661,0.078,2458439.041,.00278.0,0.8312,0.00016,1.524,0.476,0.421299,0.003509,387.955,387.955,,,29695.3,3657,19,280.188,4.9225,8897,170.226,4.26801,0.0708446,1.82076,0.0596985,5,2/4/19 20:26,8/2/19 1:37,Rstar = 1.96 Rsun in TIC. Rp = 4 Re.
92880568,958.01,,3,4,3,3,1,4,4,,PC,,10.964,0.008,,1,qlp,32:51.8,-19:34:30.26,-6.934,0.041,-7.583,0.062,2458438.541,.00046.0,0.5884,0.00001,1.006,0.107,4.771117,0.04728,4384.72,4384.72,9.56648,1.25824,9001.73,2713,85,297.121,2.9405,5745.1,130.225,4.1417,0.0762576,1.4276,0.0761558,"5,6",3/21/19 15:42,7/31/19 10:32,V shaped.
279999655,959.01,,3,4,3,3,1,4,4,,PC,,10.649,0.008,,1,qlp,36:03.0,42:54.4,-1.142,0.133,1.312,0.084,2458492.695,.00037.0,1.54104,0.00004,1.686,0.046,33.792639,1.180924,30644.8,30644.8,,,11491.8,2884,145,639.564,22.816,7491.19,120.508,3.89308,0.0821289,2.45616,0.117387,7,3/26/19 13:55,7/31/19 10:32,
5109298,960.01,,3,4,3,3,1,4,4,,PC,,10.6698,0.012,,1,qlp,10:23.5,-05:25:57.65,-4.426,0.081,-4.126,0.074,2458491.797,.00577.0,1.6221,0.00071,2.428,0.687,2.034718,0.009138,1872.29,1872.29,,,14695,3067,16,789.891,30.7345,9385,206.701,4.12011,0.0734599,2.22468,0.105417,7,3/26/19 13:55,7/31/19 10:32,
265077027,961.01,,3,4,3,3,1,4,4,,PC,,10.6596,0.006,,1,qlp,28:42.8,02:18.8,-12.983,0.085,0.219,0.058,2458496.168,.00121.0,4.79586,0.00067,2.132,0.11,29.596388,1.034273,26891.1,26891.1,23.4129,4.50006,377.084,1227,84,246.177,3.1815,5924,129.882,4.2812,0.0779935,1.24494,0.0597739,7,3/26/19 13:55,7/31/19 10:32,
141776043,962.01,,3,4,3,3,1,4,4,,PC,,10.618,0.023,,1,qlp,50:51.0,-21:00:56.21,-8.21,1.597,-1.93,1.271,2458493.358,.00223.0,4.06269,0.00071,4.299,0.179,18.15274,0.851873,16580.3,16580.3,23.9417,7.95461,5948.97,2446,66,,,,,,,,,7,3/26/19 13:55,7/31/19 10:32,V shaped and maybe odd even difference
25799609,963.01,,3,4,3,3,1,4,4,,PC,,10.6412,0.006,,1,qlp,56:35.8,-00:46:22.26,1.129,0.064,10.848,0.043,2458501.312,.00137.0,11.10934,0.00111,4.439,0.564,6.360947,0.001869,5841.52,5841.52,9.05443,0.443737,238.108,1094,45,203.873,1.585,5814.9,111.142,4.40195,0.0728012,1.06616,0.0472889,7,3/26/19 13:55,7/31/19 10:32,two stars on same TESS pixel
179155220,964.01,,5,5,5,5,5,5,5,,PC,FP,10.6659,0.006,,1,qlp,16:25.7,-08:19:47.04,-1.464,0.068,-86.426,0.058,2458491.889,.00059.0,0.60274,0.00002,1.834,0.017,18.35513,0.510375,16763.6,16763.6,11.8344,2.05443,18432.4,3246,129,127.566,0.675,5242,127.652,4.58186,0.0837132,0.801705,0.0458467,7,3/26/19 13:55,9/21/19 5:29,short period and V-shaped
179159972,965.01,,3,4,3,3,1,4,4,,PC,,10.6124,0.006,,1,qlp,16:13.5,-09:53:36.5,-20.821,0.119,48.724,0.109,2458491.952,.00378.0,1.37101,0.00035,2.379,0.432,1.696626,0.063808,1561.43,1561.43,4.99178,0.972297,17275,3193,21,224.488,4.1545,6110,125.539,4.40554,0.0832053,1.11378,0.0534774,7,3/26/19 13:55,7/31/19 10:32,check TIC 179159990
178367144,966.01,,5,5,5,5,5,5,5,,PC,KP,10.5572,0.006,,1,qlp,13:34.1,-01:58:58.03,-14.052,0.091,-3.169,0.055,2458492.89,.00039.0,3.4093,0.00011,3.12,0.061,16.789002,0.001378,15344.3,15344.3,17.1607,1.09595,694.07,1429,173,253.985,3.36,6316,120.268,4.36682,0.0833139,1.21069,0.0548342,7,3/26/19 13:55,9/12/19 16:42,could be on TIC 178367145
445586472,967.01,,3,4,3,3,1,4,4,,PC,,10.5704,0.006,,1,qlp,48:20.2,-57:14:10.72,-16.929,0.049,8.655,0.05,2458492.914,.00311.0,1.73838,0.0001,2.359,0.287,0.85,0.001028,782.573,782.573,7.72589,0.437819,2181.04,1903,25,522.06,7.0035,7051,134.874,3.86944,0.0869095,2.40368,0.102113,"7,10",6/17/19 19:19,7/31/19 10:32,
453209605,968.01,,5,5,5,5,5,5,5,,PC,FP,10.5766,0.006,,1,qlp,47:39.4,58:50.9,-9.2,2,-0.2,2,2458493.617,.00238.0,2.80944,0.0006,3.151,0.205,1.745562,0.001473,1606.43,1606.43,,,536.378,1340,20,,,,,,,,,7,3/26/19 13:55,9/12/19 16:45,no planet radius estimate because no stellar radius estimate but star is likely to be evolved so planet likely to be large.
280437559,969.01,,2,4,2,2,1,4,4,,PC,,10.5424,0.006,,1,qlp,40:32.8,05:54.9,-34.152,0.091,-77.936,0.058,2458493.342,.00169.0,1.82401,0.00026,1.427,0.266,1.752065,0.002896,1612.41,1612.41,3.35758,0.205117,199.331,1046,24,77.2554,0.32535,4249.11,132.618,4.42592,0.112687,0.823845,0.081608,7,3/26/19 13:55,7/31/19 10:32,
174599051,970.01,,1,4,1,1,1,4,4,,PC,,10.5248,0.006,,1,qlp,38:47.8,-39:08:07.87,-43.354,0.046,-8.11,0.056,2458496.147,.00754.0,4.99682,0.00406,4.08,0.704,0.768652,0.00303,707.704,707.704,3.20085,0.218433,322.947,1181,15,147.148,0.602,5189,121.305,4.32759,0.0854125,1.06532,0.0585729,7,3/26/19 13:55,7/31/19 10:32,v-shaped; star is evolved
177722855,971.01,,1,4,3,4,1,1,4,,PC,,10.5224,0.006,,1,qlp,09:41.1,-11:19:43.96,-26.461,0.067,17.049,0.061,2458492.267,.00555.0,2.38933,0.00116,4.832,0.61,0.559322,0.001115,515.022,515.022,3.71114,0.7077,2626.05,1994,16,229.595,2.293,5743,241.829,4.17558,0.0872106,1.37031,0.0707161,7,3/26/19 13:55,10/14/19 12:00,shoulders on ingress and egress
125894957,972.01,,3,4,3,3,1,4,4,,PC,,10.5484,0.015,,1,qlp,41:07.3,-26:04:15.38,-2.163,0.043,3.375,0.048,2458493.15,.00337.0,2.67425,0.00073,3.779,0.919,2.150496,0.01068,1978.72,1978.72,,,1436.44,1715,24,3083.92,309.965,4770,122,,,36.5137,,7,3/26/19 13:55,7/31/19 10:32,BEB or diluted planet; almost exactly same aperture for 125894951; need SG1 to confirm
409459226,973.01,,3,4,3,3,1,4,4,,PC,,10.5816,0.012,,1,qlp,19:48.1,-11:56:33.67,-0.8,0.099,1.984,0.081,2458491.828,.00395.0,1.27997,0.00041,2.425,0.265,0.703733,0.00093,647.952,647.952,,,189.752,1033,17,4153.03,1077.88,3435,122,,,102.025,,7,3/26/19 13:55,7/31/19 10:32,BEB or diluted planet; multiple stars in the aperture; blended; centroid shift; needs SG1 to confirm
333821572,974.01,,3,4,3,3,1,4,4,,PC,,10.4337,0.006,,1,qlp,45:06.0,-17:10:30.4,0.525,0.049,0.485,0.047,2458492.922,.00308.0,2.82537,0.00063,2.52,0.336,1.682924,0.00259,1548.83,1548.83,,,2890.4,2042,32,522.177,10.23,8192,132.728,4.20846,0.0769442,1.84443,0.0694899,7,3/26/19 13:55,7/31/19 10:32,PC; V-shaped planet; possible jupiter-size; exofop: teff 8102 K; R=2.1 Rsolar
133654092,975.01,,3,4,3,3,1,4,4,,PC,,10.4527,0.011,,1,qlp,04:44.4,-41:33:35.32,-2.128,0.086,3.033,0.075,2458493.127,.00456.0,1.97353,0.00065,2.169,0.231,0.942207,0.001915,867.428,867.428,,,57.3824,766,16,4947.72,1271.4,3877,123,,,152.478,,7,3/26/19 13:55,7/31/19 10:32,Diluted Planet or BEB; matches with 133654087; neighbor has a 5000ppm deep eclipse; but no centroid shift or difference image offset; target's Gaia parallax 0.17 ¿¿ 0.05 mas; no radius estimate but likely evolved; will not be reobserved; needs SG1 to confirm host
347098457,976.01,,3,4,3,3,1,4,4,,PC,,10.4856,0.012,,1,qlp,49:52.9,-16:01:24.29,-1.507,0.045,2.711,0.044,2458492.973,.00257.0,3.14948,0.00059,2.542,0.41,2.708988,0.077767,2491.96,2491.96,,,750.87,1458,29,4189.87,686.175,4240,122,,,49.1612,,7,3/26/19 13:55,7/31/19 10:32,Could be on 347098484; target and neighbor likely evolved (according to Gaia); but no definite stellar radii
268371979,977.01,,3,4,3,3,3,4,4,,PC,,10.5153,0.017,,1,qlp,00:15.1,-02:20:50.81,-0.426,0.061,0.26,0.061,2458492.396,.00552.0,2.78102,0.00103,1.657,0.263,0.81313,0.003383,748.64,748.64,2.23876,0.289796,111.574,905,10,6862.39,1465.47,6307,122,,,60.5165,,7,3/26/19 13:55,9/16/19 12:00,"PC, but potentially larger companion; Gaia thinks the star is evolved based on parallax and Teff;"
73038411,978.01,,3,4,3,3,1,4,4,,PC,,10.339,0.006,,1,qlp,00:49.0,-02:00:39.01,-1.065,0.065,-14.423,0.039,2458502.78,.0011.0,13.1,0,4.828,0.159,5.916634,0.002332,5434.6,5434.6,12.5408,0.839664,129.392,939,34,291.631,3.667,6368,126.785,4.17699,0.0829588,1.52149,0.0692865,7,3/26/19 13:55,7/31/19 10:32,BEB or diluted planet; could be on 73038410 (deep eclipse on that neighbour)
5772442,979.01,,3,4,3,3,1,4,4,,PC,,10.351,0.006,,1,qlp,27:03.9,-07:07:46.91,-26.859,0.176,-13.631,0.137,2458492.502,.00278.0,1.10578,0.00022,1.87,0.207,0.730428,0.001051,672.523,672.523,7.4741,0.662273,2163.51,1900,20,414.876,20.5,5806,122.514,3.64403,0.0845815,2.54901,0.179684,7,3/26/19 13:55,7/31/19 10:32,Saturn-sized; Slight centroid shift; potentially blended (BEB or diluted planet); need SG1 to check
93594834,980.01,,3,4,3,3,1,4,4,,PC,,10.3138,0.007,,1,qlp,37:41.0,-07:20:12.26,-16.724,0.054,-33.873,0.044,2458491.868,.00772.0,1.33476,0.00055,2.915,0.38,0.456279,0.001154,420.16,420.16,4.57689,0.256531,2632.76,1995,15,269.611,2.3345,5322,129.358,3.81585,0.0878472,1.96337,0.110487,7,3/26/19 13:55,7/31/19 10:32,Low priority; questionable transit shape; might be stellar variability / noise
127476180,981.01,,3,4,3,3,1,4,4,,PC,,10.2957,0.006,,1,qlp,48:27.2,-28:12:17.38,-20.695,0.041,12.432,0.049,2458492.617,.00429.0,1.60374,0.0005,2.104,0.289,0.762617,0.001478,702.15,702.15,4.22213,0.228823,2553.85,1980,14,297.758,2.581,6711,137.964,4.25091,0.088291,1.48129,0.0631507,7,3/26/19 13:55,7/31/19 10:32,Low priority as it might be stellar variability; might be hard to follow-up for SG1 and SG2
177126182,982.01,,3,4,3,3,1,4,4,,PC,,10.3075,0.022,,1,qlp,05:37.2,-11:58:47.48,-0.718,0.065,-2.104,0.066,2458497.376,.00407.0,6.30607,0.0029,3.794,0.3,1.499079,0.001741,1379.75,1379.75,,,1044.16,1583,19,793.408,25.934,8502,259.543,3.78392,0.0798341,3.08473,0.13135,7,3/26/19 13:55,7/31/19 10:32,Potentially Jupiter-sized planet around 2.31 Rsun star (stellar radius from Exo-FOP); centroid shift in X direction; potential blend (BEB or diluted planet); needs SG1 follow-up
148659924,983.01,,5,5,5,5,5,5,5,,PC,FP,10.3437,0.007,,1,qlp,39:27.5,-32:54:13.51,-5.117,0.06,3.948,0.071,2458497.22,.00325.0,7.3846,0.00162,4.795,0.939,2.670577,0.009271,2456.67,2456.67,,,7972.43,2632,25,551.738,11.2085,,,,,,,7,3/26/19 13:55,9/12/19 16:45,Jupiter sized planet around large star (2.35 Rsun from Exo-FOP); period could be wrong; potentially 2x period
33091633,984.01,,3,4,3,4,1,4,4,,PC,,10.2763,0.006,,1,qlp,59:30.2,-04:48:43.81,-4,2,0.2,2.1,2458495.713,.00121.0,7.52118,0.00097,6.133,0.189,56.403578,2.567259,50623.3,50623.3,12.9114,3.55629,1910.28,1841,103,442.789,,7773,,,,1.96864,,7,3/26/19 13:55,10/13/19 20:12,planet radius mass and Teff are inconsistent.
425220920,985.01,,3,4,3,3,3,4,4,,PC,,10.2462,0.006,,1,qlp,26:34.6,00:58.8,15.61,0.082,-6.35,0.069,2458494.522,.00152.0,8.76905,0.00107,3.504,0.217,15.705301,0.880182,14361,14361,21.0089,5.47454,538.251,1341,43,260.641,3.3555,6002.6,147.561,4.10544,0.086363,1.54377,0.087196,7,3/26/19 13:55,9/16/19 12:00,period might be twice
320536216,986.01,,3,4,3,3,1,4,4,,PC,,10.1796,0.007,,1,qlp,00:25.3,20:37.9,-4,0.094,-1.715,0.057,2458491.94,.00063.0,0.54771,0.00003,1.113,0.037,9.015037,0.610648,8268.78,8268.78,,,77197.7,4643,71,407.542,9.495,8031,132.064,4.29326,0.0776528,1.64552,0.0616684,7,3/26/19 13:55,7/31/19 10:32,V shaped
52548453,987.01,,4,5,5,5,5,5,4,,PC,FP,10.1887,0.007,,1,qlp,43:42.2,-30:29:31.08,-1.513,0.036,9.463,0.045,2458495.942,.00101.0,5.21517,0.00061,5.655,0.133,4.999201,0.000393,4593.85,4593.85,16.9109,1.04564,1037.07,1580,105,375.582,3.46,6296,125.312,3.85835,0.0882787,2.16178,0.0961607,7,3/26/19 13:55,9/12/19 16:45,
113553629,988.01,,5,5,5,5,5,5,5,,PC,FP,10.1989,0.008,,1,qlp,33:41.8,-30:59:45.79,-5.229,0.042,3.841,0.049,2458491.915,.00613.0,4.30438,0.00248,3.037,0.41,0.729862,0.002719,672.002,672.002,13.7564,1.38032,503.88,1319,10,785.176,17.585,6368,123.406,3.24458,0.087475,4.4529,0.208666,7,3/26/19 13:55,9/12/19 16:45,marginal signal; crowded field
207277638,989.01,,3,4,3,3,3,4,4,,PC,,10.1094,0.007,,1,qlp,22:01.6,14:19.1,-6.645,0.096,-7.866,0.068,2458494.677,.00634.0,3.12154,0.00216,1.393,0.465,0.694902,0.008794,639.824,639.824,5.67646,0.660252,621.792,1391,9,476.811,13.685,7875,126.607,4.08474,0.079531,2.05942,0.0810452,7,3/26/19 13:55,9/16/19 12:00,variability; marginal signal; there might be other transit events
88684250,990.01,,3,4,3,3,1,4,4,,PC,,10.0998,0.007,,1,qlp,07:39.3,-05:46:12.28,-3.806,0.088,-1.406,0.051,2458494.734,.00152.0,4.58776,0.0006,4.563,0.305,3.603321,0.00152,3313.28,3313.28,,,3604.38,2158,61,465.99,11.462,8388,125.115,4.2194,0.0749631,1.85508,0.0726633,7,3/26/19 13:55,7/31/19 10:32,ephemerides match to M dwarf 88684237 where Rp=7.9
7561203,991.01,,3,4,3,3,1,4,4,,PC,,10.1137,0.009,,1,qlp,37:23.1,-11:09:04.69,-3.178,0.117,-0.656,0.105,2458491.883,.00215.0,2.48454,0.00042,1.628,0.273,1.184359,0.002365,1090.24,1090.24,,,2614.15,1992,17,616.305,28.9275,9855,169.268,4.18181,0.0757051,2.13222,0.109005,7,3/26/19 13:55,7/31/19 10:32,may also be on 7561200
108835813,992.01,,3,4,3,3,1,4,4,,PC,,10.0813,0.01,,1,qlp,30:28.0,-26:04:50.46,-2.927,0.061,-2.298,0.071,2458494.066,.00827.0,4.76516,0.00348,2.892,0.561,0.703447,0.002955,647.689,647.689,,,2214.79,1911,11,822.322,29.2465,10835,284.163,4.02208,0.0706006,2.71092,0.113317,7,3/26/19 13:55,7/31/19 10:32,3 stars in central pixel
259353953,993.01,,3,4,3,3,1,4,4,,PC,,10.0634,0.006,,1,qlp,35:50.6,-15:29:58.04,-9.483,0.058,-4.963,0.05,2458493.056,.00227.0,1.46027,0.00028,1.053,0.374,1.499133,0.020465,1379.8,1379.8,6.40293,0.765378,5293.75,2376,15,366.482,5.409,8035,150.836,4.28238,0.076965,1.66797,0.0521608,7,3/26/19 13:55,7/31/19 10:32,
93963408,994.01,,3,4,3,3,1,4,4,,PC,,10.0267,0.006,,1,qlp,40:11.1,-09:05:03.37,-7.229,0.089,-2.482,0.079,2458493.115,.00581.0,2.40057,0.00103,3.022,0.919,0.714888,0.005061,658.219,658.219,,,35614.4,3827,14,543.152,19.1305,10393,222.79,4.31893,0.0696159,1.87739,0.078985,7,3/26/19 13:55,7/31/19 10:32,low priority; no radius
317951248,995.01,,3,4,3,3,3,4,4,,PC,,10.0781,0.007,,1,qlp,23:14.7,33:46.3,2.061,0.405,-7.082,0.336,2458493.528,.00264.0,3.4438,0.00066,2.572,0.247,7.912018,0.79004,7260.75,7260.75,,,1413.67,1708,22,1080.88,355.634,4920.17,40.6976,,,10.2535,,7,3/26/19 13:55,9/16/19 12:00,no GAIA radius; impact param >1 with not a great fit to transit shape
