class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity
0,237933846,7.2693,6223.83,1.2143,1.99332
0,141121335,10.462,4866.1,0.562511,0.159838
0,279835119,9.565,4096,0.701498,0.124792
0,272232401,8.94488,3397,0.38757,0.0180209
0,124779394,9.62243,3457,0.354752,0.0161935
0,350933263,9.5202,5555,0.960916,0.79214
0,199780506,9.17942,3786,0.543488,0.054676
1,404467699,10.2676,6143,1.63143,3.915118486
0,59710513,7.7003,5437,0.845989,0.563457
0,396697266,8.4643,4912.17,0.852013,0.380786
0,402028045,7.9757,4921.2,0.720362,0.274208
0,350930672,9.1926,5984,1.21977,1.71877
0,167752123,9.1945,5862,1.08299,1.24776
1,387690507,13.5287,3566,0.544769,0.04957196
0,38461594,9.3215,5955,1.23452,1.7267
1,7088246,13.2851,5759,1.05,1.252716716
1,196286587,10.1985,6433,1.96896,6.858260115
1,224271611,11.2043,5692.2,1.48298,2.384938323
0,219155856,7.64,6291,1.46316,3.02104
0,142206123,7.17922,3788,0.692694,0.0890056
0,425935521,3.6671,5960.81,1.05331,1.26191
0,278024057,9.1707,4804,0.945315,0.428805
1,4616072,12.8893,6600,1.23733,3.000770545
1,407966340,6.4386,6337.87,1.42717,3.394772565
0,55367248,11.3017,3899,0.562861,0.0659645
0,294981037,7.4822,8282,1.59692,10.8095
0,176875632,9.2526,5594.2,1.19694,1.26412
0,301859899,10.3181,4659.6,0.599656,0.152719
1,161477033,10.0614,5286,0.879477,0.623797411
1,327301957,10.6339,5065,0.741671,0.373961037
0,155565608,9.48341,3565,0.553565,0.0445933
0,355492824,7.8579,6477,0.703839,0.785484
0,260972843,13.2976,3023,0.219975,0.00364078
1,158978373,9.9623,6300,1.30032,2.751367753
0,278962915,4.887,4828.39,0.759853,0.282724
0,206496383,8.5339,5313.16,0.837433,0.503508
0,58493240,7.8783,4978.56,0.742522,0.30516
0,300935162,8.2975,6745,1.47675,4.06663
0,374911986,8.1981,6798.1,1.70173,5.57216
0,260608820,9.9756,5652.64,0.938655,0.810423
0,149217342,9.4725,6309,1.10776,1.75157
1,177258735,7.5412,6283.39,1.35609,2.961004403
0,78193340,8.42626,3533,0.588411,0.0485994
0,267089153,7.9136,5508.34,0.950231,0.748921
0,350298948,9.9644,5643.94,0.937711,0.803826
0,146733185,8.658,5254,0.708712,0.344822
1,440887364,8.6486,4250,0.691028,0.160928503
0,260305086,10.5484,5057,0.742336,0.324689
0,339962133,7.9561,5752,1.50616,2.23723
1,183532609,9.1468,5589,0.996641,1.001151719
0,149391878,10.3425,5243,0.833182,0.4726
0,177252842,8.7207,5852,0.885633,0.828742
0,167367091,9.613,5614.56,0.929938,0.774222
1,114749636,11.7607,5909,1.3409,2.264303833
1,219164808,9.6646,7214,2.56205,18.36393362
1,35857242,11.3161,6336,1.42158,3.364257616
0,220454507,9.5533,5738.06,0.946349,0.874697
1,207110080,10.9923,6025.8,1.76095,4.223172902
0,293273032,10.345,5188.8,0.830152,0.450068
0,407621029,10.6006,4997,0.746349,0.312907
0,277295979,7.5131,5603,2.01085,3.59034
0,179123560,10.0072,5763,1.01528,1.02438
1,307210830,9.41242,3429,0.31416,0.01409476
1,377064495,9.5273,5440,0.840576,0.639198182
0,22760643,10.8345,3219,0.270406,0.00707312
0,198051539,9.3186,5649,0.962733,0.850341
0,327857282,7.5124,5726.97,0.992824,0.955299
0,214990792,7.0888,5452.56,0.853605,0.580244
0,340219007,8.3328,6504.21,1.41078,3.20916
0,259901346,11.6926,3029,0.173734,0.00228908
0,178947176,9.87578,3323,0.403006,0.0178418
0,7144533,7.3551,5691.89,0.89096,0.750649
0,231811922,8.2703,5297.64,0.896499,0.570327
0,219164846,8.48,6325,1.1991,2.07322
0,389506883,7.3472,5186.19,0.783742,0.400345
0,55402208,7.994,6052,1.43303,2.48199
0,158647872,8.928,4298,0.694905,0.148461
0,365441779,7.0297,5098,0.813172,0.402401
0,262610117,10.1193,5413.68,0.882154,0.602219
1,77527511,9.94921,4949.17,2.19379,2.982672377
0,144162612,9.758,4554.9,0.459572,0.0819062
1,275248683,11.4407,3427,0.387661,0.021411476
1,300810086,9.0567,5159,3.77481,10.42649323
0,153835980,9.1578,4642,0.763551,0.243888
0,31747041,5.9304,8297.96,1.61995,11.2095
1,59843967,12.7632,5312,0.982638,0.794155111
0,32000460,8.4535,6320,1.33166,2.54887
0,177163800,10.2105,5205,0.924782,0.565531
0,309472899,8.9103,5222,0.789821,0.417927
0,270259954,7.3281,4837,0.748618,0.276388
0,26073633,7.3214,5069,0.719704,0.3081
1,359271092,7.66874,3745,0.525276,0.056061971
1,434234955,11.3818,7011.02,3.60317,32.40263212
0,260656168,7.5928,6160.6,1.14403,1.69848
1,432008938,13.7006,3362,0.35645,0.016767721
1,177162886,11.5865,5591,1.18787,1.42423534
1,25155310,10.6103,5675.54,1.24175,1.652658239
0,382625142,7.3449,5623.44,0.886644,0.708274
1,150030205,9.1059,5116,0.793597,0.4456646
0,340313069,8.1755,6286,1.49909,3.16115
0,257720049,8.7146,6416,1.42365,3.09429
1,177722855,10.5224,5743,1.37031,2.109982627
0,237388253,8.5138,5350.97,0.850679,0.534511
0,256836445,7.8072,5177,0.77001,0.383708
0,177115893,8.8679,6908,1.42812,4.18443
1,13023378,11.9221,6149,1.0794,1.720555792
1,100099031,13.4735,4965,2.63993,4.374695146
0,404768019,9.5851,5390,0.908601,0.627763
0,279859945,9.7105,3470,0.377477,0.018612
1,49687222,9.8343,6101,1.01859,1.484871517
1,14614418,13.3898,5670,1.01656,1.103276149
0,278861774,8.7848,5302,0.801806,0.457712
0,593228,9.22216,3356,0.466005,0.0248178
0,398570754,10.6739,3269,0.231166,0.00549797
1,44745077,13.0734,3505,0.392552,0.024023287
0,247463344,8.79728,3243,0.249006,0.00617877
1,25375553,9.77486,6510,1.95411,7.084479191
1,178155732,5.9053,6308.31,1.2845,2.699021138
0,65263849,7.6903,4647,0.718442,0.216855
1,181159386,11.1689,6719,2.78212,16.29507041
1,322063810,9.3626,4037,0.639371,0.112157114
0,260003879,9.9339,6129,0.972589,1.20257
0,150185722,8.8975,5088.3,0.899065,0.488166
0,55399276,10.7316,3426,0.363406,0.0163919
0,257397333,10.7879,3194,0.240354,0.00541673
0,432089011,11.2381,3120,0.235547,0.00473662
1,441075486,12.0312,5400,0.989409,0.859830235
0,11613065,7.8806,4904.6,0.786348,0.322358
1,391904697,11.4994,5249.18,0.877877,0.604392635
0,281764250,8.3669,4704,0.58242,0.149636
1,237914496,11.8371,3980,0.577735,0.086511851
0,234297001,8.6615,5097,0.736906,0.3302
0,434106275,9.21465,3537,0.385531,0.0209582
0,139112038,6.1558,5830.74,0.969939,0.979667
0,300444243,8.8045,6898,1.36742,3.81411
0,382551191,7.6722,5883.67,0.97528,1.02694
0,394679808,8.9796,5143,0.891728,0.501217
0,355653041,8.5501,5504,0.804196,0.534728
0,38600988,9.2089,6166,1.08982,1.54676
0,355788712,9.1725,4140,0.66993,0.118783
0,309702890,10.6042,3686,0.486695,0.039394
0,201293664,6.5128,5371.04,0.829517,0.515916
1,131419878,8.8154,6681,1.55798,4.995461358
0,140282940,9.21395,3710,0.609173,0.0633391
0,52257075,8.8843,4599.5,0.70919,0.202797
0,261261283,11.4446,3556,0.366166,0.0193151
1,129637892,9.0284,6540,1.79013,6.055724305
1,165317334,10.9217,4015,0.68476,0.125864984
0,375060694,11.1727,3739,0.531782,0.0497948
1,155995204,13.5281,5847,1.32054,2.105336196
0,140576174,7.9118,6447.7,1.25671,2.45914
1,219388773,10.6793,4752.8,0.817898,0.352600083
0,300653260,7.937,9078,1.56455,14.9773
0,340781051,7.7551,5699.73,0.949773,0.857731
0,238950307,10.759,3312,0.209296,0.00474873
0,7422496,8.7601,5744,0.879321,0.75831
0,55497281,7.198,6135,1.52258,2.95879
0,306773428,7.4683,7975,1.7128,10.6913
0,38875458,10.2372,5501,0.839846,0.581917
0,349833420,9.1582,6363,1.12322,1.86324
0,452533640,8.6454,5516,0.921509,0.708257
0,20208418,11.3035,3311,0.303473,0.00997175
0,260004324,10.1428,3596,0.504068,0.0382782
0,300382764,10.1773,4704,0.619048,0.169049
0,141609430,7.8232,5895,1.08831,1.28864
0,261261527,8.1462,5982,1.09211,1.37597
0,370236000,8.2113,7760,1.569,8.0424
0,200362199,10.3342,3414,0.502957,0.0309607
0,418096656,9.79122,3266,0.30505,0.00953897
1,381976956,9.0099,5091,6.51851,29.48458509
1,269450900,7.3163,8688,2.64617,41.20981759
0,280790195,9.0964,5055,0.837932,0.413044
1,99493790,11.6834,5526,0.990862,0.945705314
0,167755378,9.7913,5070,0.799286,0.380304
0,278897420,10.7522,5195.76,0.750171,0.369497
0,140580497,12.3873,3471,0.317436,0.0131773
0,300035305,10.034,5363,0.934885,0.651392
0,271889486,10.6292,5509,0.79278,0.521544
0,278897257,13.0419,3158,0.258277,0.00597743
0,354518617,8.2731,4023,0.661076,0.103133
1,41865539,12.3571,6222.07,0.984744,1.501316363
1,201233610,12.9528,5736,1.73225,3.355395138
0,306668667,10.7685,4182,0.680057,0.127444
0,234330747,8.8695,5228,0.792464,0.422664
0,237340884,8.486,5845.88,0.939452,0.928632
0,219145177,8.7585,5983,1.26751,1.85469
0,29828903,10.6782,4928.14,0.771648,0.316421
0,381949122,4.2176,6153.02,1.06554,1.46617
1,49710555,12.3035,5920,1.33825,2.27220385
0,255632493,8.1445,6173.41,1.37346,2.46848
0,176985618,10.1244,5885,0.948463,0.972124
0,260241479,8.8573,6530,1.33285,2.91011
0,149930150,9.7004,5489.67,0.851464,0.593216
1,260647166,8.6522,5723.87,0.864173,0.828030612
0,350298314,10.4281,5468.18,0.815838,0.536135
0,204291254,9.61874,3622,0.452514,0.0317506
1,101948569,10.7011,4316,0.702945,0.177114614
0,219998026,8.0471,5551,0.920397,0.724654
1,308994098,8.9914,6957,1.4608,5.163634503
0,235044662,9.5564,5567,0.852469,0.628835
0,382043075,8.8976,5789,1.22989,1.53053
1,156991337,10.234,5846,1.07907,1.404819224
0,358290717,6.2783,5887.01,1.0486,1.18984
0,220419648,8.124,6363,1.21468,2.17903
0,141708546,8.9569,5797,0.939088,0.897264
0,260356437,11.6556,3549,0.407448,0.0237281
0,150165657,8.658,7473,1.53903,6.65531
0,149599971,9.0401,5648,1.22731,1.38096
0,290303700,8.0346,5525.77,0.89838,0.677931
1,261108236,11.8835,4095,0.649613,0.122577568
0,386240361,10.9999,3329,0.239734,0.0063593
0,271972463,6.8134,6201.51,1.44135,2.76838
0,150359892,10.0975,4473,0.644017,0.149584
0,382244825,10.106,5581,0.956986,0.800486
0,4510663,9.08769,3805,0.634917,0.0761285
0,220481232,10.9155,3688,0.534497,0.0476156
1,309791156,10.9621,4666.1,0.88568,0.384110168
1,100990000,7.757,6161,1.11672,1.856006035
0,394134586,10.2819,3461,0.352722,0.016083
0,259408567,9.5423,4191,0.745552,0.154497
0,238027971,10.5178,3640,0.543755,0.0467635
1,78672342,10.1347,6804,3.45757,26.4658071
0,177258735,7.5412,6283.39,1.35609,2.58253
0,158111564,5.8391,6180,1.16448,1.78202
0,401841366,8.0995,5685,0.856253,0.689955
0,469936356,7.3602,5632.11,0.943772,0.807446
1,228381868,12.0719,5570.3,1.77738,3.141672284
0,372816349,10.7985,3412,0.389836,0.0185564
0,238007651,8.6288,5653,0.956,0.840865
1,166833457,12.3943,5526,0.718635,0.497446309
1,281924357,10.9303,5909,1.0431,1.37023107
0,261236136,8.3773,5174,1.08676,0.76255
1,30828562,8.1327,8431,1.92406,19.32144217
0,150099511,10.2365,5356,0.750575,0.417682
0,453465810,9.19995,3582,0.50961,0.0385188
0,144458200,9.93897,3304,0.366845,0.0144484
0,178855846,7.9832,5160,0.786781,0.395367
0,149155198,8.8834,5834,1.0494,1.14933
0,38517724,10.6236,4958,0.685522,0.255837
0,255562254,9.4104,4358.4,0.747077,0.18144
0,149993861,9.8943,5311.28,0.786552,0.443554
0,38508639,10.7846,4810.97,0.65748,0.208637
1,387079085,9.0039,6534,2.04252,7.854799727
1,147977348,10.0367,6442,2.08785,7.754743367
1,123846039,9.3722,5651,1.01477,1.084731941
1,169532369,11.5781,6820.6,1.80205,7.259554278
0,299833889,9.3493,5036,1.1078,0.711153
0,41256240,9.2406,6623.1,1.26416,2.77041
1,438490744,14.1396,3181,0.244497,0.006322484
0,278776865,9.6575,5807.35,1.06166,1.15499
1,119081096,12.4268,3817,0.503498,0.055586599
1,140760434,10.779,6028.84,1.98893,5.39833697
0,349833322,9.0102,6270,1.25402,2.18964
1,12421862,9.92801,3782,0.447336,0.042290202
0,306738971,10.3117,5231,0.735125,0.364549
0,142107756,9.0111,5713.3,1.236,1.46648
0,3127674,11.8206,3033,0.160697,0.00196879
0,38703652,8.8589,4967.2,0.731268,0.293288
1,372757221,9.9002,6389,1.39657,3.356934984
1,49079670,9.90377,5646,1.04432,1.1447658
0,219367750,4.9797,6635,1.48584,3.85479
1,309787037,10.0119,6762,1.75289,6.635840717
1,279741379,6.9934,4628.53,0.705464,0.235943493
1,440777904,11.3072,6329,1.41886,3.336609898
1,245947683,10.2098,6706,1.51101,4.769521752
0,33910266,7.7206,6293,1.12556,1.79004
0,294667331,13.3642,3191,0.22914,0.0049046
1,108835813,10.0813,10835,2.71092,104.6248928
0,391844777,6.198,5796,0.968455,0.953601
0,124306858,7.8087,4826.89,0.766045,0.286994
1,308307606,13.2361,5419,0.819196,0.597775636
0,50381137,10.6026,3522,0.476023,0.0314129
0,350655914,9.9502,5551,1.01078,0.873965
0,279649049,4.6415,5866.4,0.976299,1.01706
0,350622984,7.0515,6939,1.56187,5.09534
0,200460091,7.9985,4848,0.773493,0.297754
0,220421985,9.1149,5724,1.00245,0.971885
0,63835575,9.32818,3352,0.373096,0.0158326
1,115242351,13.1099,4871,1.09429,0.696343201
0,141977935,9.556,5532,1.06233,0.952231
1,237920046,12.1249,3694,0.5204,0.05208925
0,77700654,8.8903,5005,0.722647,0.295232
1,149302744,9.8106,6138.6,1.41864,2.951941201
1,287776397,8.3902,6367,4.1956,29.88226503
0,303676299,7.4829,5413.86,0.728622,0.410891
0,300654773,8.7877,6993,1.44751,4.51433
0,38709365,9.5654,5352.26,0.921225,0.627444
1,69068526,10.4318,6689,2.05935,8.769827929
1,178709444,13.6615,3296,0.426785,0.022205117
0,167417695,11.4953,3533,0.416904,0.0243973
0,49064384,9.79462,3517,0.455796,0.0286368
0,350297075,8.9542,6222,1.47845,2.9514
1,300293197,9.4906,5873.97,1.08871,1.457596379
0,60175114,7.6491,5027.5,0.780189,0.350351
1,152147232,11.6713,6402,1.53153,4.070049172
0,141610050,7.9928,6148,1.4775,2.80987
0,38461883,9.1858,6008,1.17014,1.60726
1,257605131,10.2666,5481,0.856226,0.683442515
0,234968549,5.1718,6297.74,1.15338,1.88529
0,200851505,7.2243,4102,0.723719,0.133603
1,46096489,10.6481,5717.37,1.07065,1.265220433
0,29828884,9.6884,5127,0.898682,0.502759
0,238009531,9.0576,4977,0.77957,0.335951
0,381925635,8.1668,5248,1.19626,0.977962
1,122262940,10.2688,6733,2.27319,10.96962779
0,100993643,8.3304,4220,0.75857,0.164413
1,468148930,12.2303,5787,2.084,5.031474998
0,117979951,4.8992,5834,0.962191,0.966235
0,150064525,10.091,6207,0.992977,1.31856
0,300204306,8.4488,4943.54,0.712029,0.272799
0,338150022,8.82246,3740,0.632849,0.0705962
0,141548474,10.0844,5631,0.899951,0.733626
0,141941684,10.0547,5687,0.900729,0.764567
0,350146388,9.2979,6023,0.956387,1.08446
0,248391508,7.2709,5269,0.810894,0.4566
0,279569731,10.5236,4916.02,0.706709,0.262803
0,141867627,10.03,5099,0.822841,0.412351
0,278380701,8.439,4818.06,0.775039,0.291629
1,173640199,10.1277,6515,1.43481,3.831178882
0,150098979,9.6585,6057.4,1.08413,1.42561
0,41488112,9.3661,6297.8,1.06269,1.60054
0,300381910,9.6615,5727.37,1.10694,1.18785
1,190496853,10.3015,7437,1.70396,9.17478461
0,176955267,11.3577,3247,0.311188,0.00969772
0,306735461,9.4436,6362,1.14886,1.94807
0,32050414,13.9665,2866,0.145566,0.00128801
0,142299854,8.0588,4660,0.753327,0.241105
1,375223080,10.4291,7066,2.66473,18.2846611
0,408130762,8.0436,4709,0.71182,0.224465
0,349485031,8.5633,6101,1.02675,1.31593
1,410094645,12.4167,6364,1.50209,3.822949436
1,199731190,12.3856,5633,0.848662,0.74905633
1,289793076,13.163,5445,0.809868,0.595533196
0,307160287,9.4359,6136,1.08795,1.51167
1,382188882,10.6559,6443,1.58083,4.44845113
1,147203645,10.7258,5399,1.00217,0.881499492
1,179034327,9.0567,5091,0.794471,0.437980169
0,32154146,10.13,5830,0.948397,0.936158
0,192790473,8.3449,5004.21,0.723402,0.295663
0,58532199,9.7424,3581,0.434599,0.0279827
0,143987080,10.181,3523,0.36521,0.018511
0,259539733,6.7925,5138.44,0.78293,0.385004
0,349766265,8.1145,5529.09,0.871713,0.639817
1,124543547,10.5672,5895,2.68624,9.001415761
1,251848941,10.42,4339,0.660806,0.159879402
1,12423815,14.6253,3628,0.54933,0.054003475
1,144301052,12.0684,6048,1.70458,4.015761089
0,92623536,7.5154,5602.07,0.918017,0.747808
0,220431435,9.017,5748.4,1.27467,1.59838
0,382160308,10.8244,3767,0.617725,0.0692257
1,408137826,10.9968,5920,1.1849,1.781296383
1,260647166,8.6522,5723.87,0.864173,0.828030612
0,33877907,10.5903,5193,0.770171,0.388635
0,142019343,9.6256,5364,0.894056,0.596183
0,231917352,9.73585,3321,0.302705,0.0100418
1,437242640,9.7566,5694,1.10901,1.335447243
0,307440881,11.2049,3384,0.334644,0.0132307
0,273984891,8.177,5248.82,0.861821,0.507897
0,350861314,10.3137,4317,0.647295,0.131108
0,260355239,9.8828,4122,0.684252,0.121775
0,64910894,9.08799,3405,0.392272,0.0186354
0,350765484,10.3968,5205,0.835095,0.461157
0,65325369,8.4705,4758.01,0.679981,0.213496
1,440801822,8.9362,6699,1.57195,5.140475902
0,234288627,10.2681,3386,0.318672,0.0120263
1,284288080,10.8457,6466,1.68046,5.099001271
0,176875890,8.262,5995.6,1.14459,1.5252
0,394345947,9.0192,5230,0.723502,0.352842
0,259472757,7.6293,6207.12,1.12008,1.67784
0,55745883,10.1997,3418,0.398017,0.0194799
1,291555748,10.6254,5889,2.00193,4.979089732
0,408191404,8.0729,4167,0.704658,0.134879
0,261333545,12.0166,3300,0.23419,0.00585986
1,320004517,8.0888,5783.54,0.974669,1.097931489
0,65673065,8.0977,3737,0.576511,0.0583986
0,391892828,8.7125,6844,1.39018,3.8201
0,383188202,6.2605,4827.55,0.713103,0.248832
1,33831980,11.9763,4129,0.631609,0.119773878
0,32153468,9.2579,5457,0.904833,0.654106
0,24972344,7.367,4531.42,0.779147,0.230606
0,29900813,6.9385,5291,0.818936,0.473528
0,261417533,7.7962,6149.34,1.11845,1.61155
0,407621805,7.2525,6182,2.06855,5.63043
1,396720998,13.987,50000,0.147,139.5084929
0,369707376,9.99426,3456,0.325963,0.0136561
0,167722419,9.9305,5458.13,1.02379,0.838085
1,4646810,8.8723,4884,0.74413,0.325451448
1,287563610,13.0546,5554,0.973436,0.93137434
0,237920961,7.2455,5708.32,1.08292,1.12182
0,262610450,9.1382,5234,0.826243,0.461578
0,149124536,9.1425,6094,1.37854,2.36127
0,120562863,8.2306,5071.89,0.724283,0.312745
0,21747890,7.9686,5670.12,0.928265,0.80243
1,248075138,11.3728,5315,0.786807,0.51031163
0,198008658,11.0518,3651,0.400541,0.0256824
0,278732681,9.6203,5510,0.956504,0.759757
0,237926943,8.6048,6277,1.39816,2.73411
0,394356010,13.4635,2841,0.136648,0.00109594
0,300323956,9.6001,5737.01,1.00517,0.986097
0,200787021,8.9246,4997,0.778663,0.340589
0,410150471,9.34172,3931,0.578346,0.0719585
1,183979262,8.3291,6514,2.72192,13.77931697
0,161401705,7.443,5260,0.815517,0.458674
0,271807631,9.2511,6458,1.35509,2.87753
1,166739520,9.6411,5984.9,1.27527,2.15535018
0,387609654,7.1414,5051,0.804441,0.379483
0,271574619,9.9366,5705,1.00898,0.971598
0,301051051,3.5843,5413.26,0.919639,0.654282
0,404763926,7.9304,6881,1.54533,4.82332
0,299901449,7.157,6207.17,1.34471,2.4184
0,33733359,10.1394,4974,0.717141,0.283613
1,69679391,7.55216,9032,1.61744,17.98365798
0,165191701,11.3236,3359,0.282469,0.00915116
0,350841387,8.9668,5288.2,1.3352,1.25608
0,238809626,7.9561,5685.73,0.825417,0.641485
0,350563576,8.2141,6382,1.18932,2.11408
0,140282069,7.2448,5739,0.890176,0.774446
0,393411975,9.0781,5825,0.966636,0.969181
0,177253314,9.8211,5539.2,0.911697,0.704992
0,306741844,10.2791,4021,0.675798,0.107563
0,25994436,7.0911,4683,0.721898,0.22581
1,335630746,8.69009,6715,1.67723,5.908201139
0,192790476,9.3951,4195,0.675093,0.12716
0,303610879,10.1735,3775,0.573885,0.0602577
0,33879314,9.7685,5782.06,1.11823,1.25918
1,177077336,10.0686,4907.96,0.756336,0.342862165
0,344136084,10.3858,3386,0.343211,0.0139497
0,307218050,11.5041,3575,0.383416,0.0216341
0,25153041,9.361,5493.49,1.14647,1.07848
1,159951311,11.7276,5151,0.846671,0.521292563
1,289539327,9.92402,6091,2.00656,5.724593581
0,261257027,9.2067,5246,0.757553,0.391592
0,220429097,14.0127,2809,0.123994,0.000862389
1,386435344,8.77728,6483,1.88186,6.461966006
1,382391899,11.0529,5518,0.873418,0.730561902
0,140635646,10.7359,3659,0.438936,0.0311133
0,372908153,7.8801,9137,1.86879,21.9295
1,394561119,10.0068,6501,1.74836,5.639860321
0,149101226,7.5587,6170.82,1.5692,3.2168
1,308208458,13.5263,5136,0.903365,0.586560132
0,279157165,9.2958,5892,1.24935,1.69478
0,279091327,10.1324,4961,0.671745,0.246253
0,230980302,7.3208,6110.01,1.05593,1.40001
1,415969908,11.3018,3568,0.380272,0.024208843
0,382101861,9.8189,5181,0.847405,0.466156
1,219189765,14.7599,3470,0.615219,0.056684372
0,300290097,9.1338,5563,1.06796,0.98411
0,238182521,6.5567,7121,1.5196,5.34956
1,181804752,13.5571,2949,0.17143,0.00229593
0,178967288,11.1873,3323,0.245135,0.00660126
0,350027679,9.3489,5038,0.82846,0.398355
1,181304295,10.4349,8265,2.12406,21.7465793
0,35722731,7.2693,5024,0.783946,0.352749
0,167365279,9.80315,3773,0.607235,0.0673218
0,259701242,8.235,5995,0.963393,1.08009
0,391903048,9.3707,6024,1.0385,1.27951
0,358510446,9.1911,6038,1.02242,1.25177
1,150151262,9.9059,4504,0.720461,0.220648226
1,306362738,10.8164,5597,1.02095,1.05661345
0,149422087,9.0086,5683,1.20019,1.35364
1,150167117,11.1835,5811.09,1.137,1.522780463
1,260647166,8.6522,5723.87,0.864173,0.828030612
1,260647166,8.6522,5723.87,0.864173,0.828030612
1,455096220,11.8997,6178,1.35672,2.769861351
0,166975595,10.367,5332.19,0.832109,0.504287
0,267320484,11.0079,3261,0.314172,0.0100562
0,348962012,8.5152,6508,1.36655,3.01811
0,55269981,11.8191,3394,0.34667,0.0143673
0,300809119,9.102,5907,1.05771,1.22715
0,262818224,7.2972,5490.64,0.828226,0.561674
0,33881030,9.2855,5975,1.21317,1.69003
1,262530407,9.49275,3639,0.517786,0.048564038
1,403136413,11.2314,6115.77,2.21081,7.063067844
0,278078825,8.8668,5478,0.896317,0.651788
0,193032655,6.2924,5635,0.896581,0.730212
1,174143743,10.1007,6629,1.21378,2.938718525
1,22221375,7.3635,5940.41,1.03399,1.375258442
0,29780677,13.2324,2849,0.137092,0.00111555
0,350522196,7.8943,6510,1.39922,3.16803
1,145750719,12.0213,5659,1.46778,2.282268139
0,122574949,7.6493,5526.25,0.916817,0.706289
0,425086652,10.0664,6063,0.928012,1.04846
0,229137615,5.0067,6150.97,1.09635,1.55014
0,279675336,9.2504,5239,0.803638,0.438338
1,458589703,11.2248,4654.24,0.721309,0.252187618
0,34068865,8.03194,3536,0.457751,0.0295123
0,349306411,13.3863,3130,0.199399,0.0034381
0,139200489,10.9498,3144,0.256279,0.00578164
1,156987351,8.8742,7451,2.05242,13.41147949
0,53411081,8.21058,3579,0.506704,0.0379534
0,160329609,9.65466,2998,0.29049,0.00614163
0,272085437,9.581,5338.46,0.79868,0.466772
0,279425700,8.8083,6388,1.16615,2.04015
0,149930009,9.8191,6013,0.955779,1.07591
0,278867391,7.7129,5291,1.18244,0.987189
0,172622384,10.4566,3360,0.316722,0.0115188
0,21621578,8.76116,3621,0.473551,0.034733
0,300810012,9.6032,6456,1.16908,2.13911
0,30403921,8.1891,6344,1.1485,1.92489
0,67160409,10.6688,3290,0.287236,0.00870875
0,141865875,7.6885,7365,1.73296,7.96091
0,200525363,8.99485,3330,0.44455,0.0218934
0,167796016,8.7798,6547,1.50132,3.73089
1,22529346,10.056,6776,1.52253,5.047906093
1,144336525,11.7549,5423.9,1.74395,2.718946827
0,36124955,8.74996,3324,0.55516,0.0338981
0,141808675,7.5353,8462,2.00904,18.6451
0,114921859,9.21578,3869,0.575153,0.0667815
0,149251911,9.1755,6063,1.06254,1.37446
0,200729521,10.8151,3473,0.387411,0.0196724
0,306773646,10.2902,4954.38,0.880153,0.420503
1,141768070,12.6264,5242,1.00073,0.781102208
1,384549882,8.802,11892,2.51982,131.1730448
0,374862395,9.3446,5192,0.711826,0.331727
0,350434446,10.5274,5407,0.776571,0.46439
1,100921768,8.1605,6504,4.1823,32.33243808
0,422478973,4.085,5562,0.984182,0.835159
1,186812530,9.19813,7764,1.68425,10.64734139
0,178199109,7.3191,5159,0.844534,0.455189
0,350142099,11.6655,3257,0.300779,0.00917193
0,293271232,7.5141,7352,1.39812,5.14522
0,178170409,7.3061,5082.31,0.796263,0.381112
0,270576040,8.2716,4004,0.726172,0.12211
0,234282159,9.88216,3521,0.410635,0.0233491
0,55451918,7.6273,6697.79,1.47148,3.9258
0,389743328,12.6208,3420,0.301251,0.0111855
0,382257055,8.9815,5733.5,1.27482,1.58223
0,388198760,9.1604,5348,0.917907,0.620951
0,124494439,5.7244,5617,0.8888,0.708468
1,410214986,7.8541,5414,0.951985,0.804302052
1,311183180,9.1073,5055.34,0.693406,0.324386394
1,447061717,10.2565,3567,0.465271,0.03620015
1,139357541,12.7703,6074,1.20333,2.035891358
0,141608198,12.5395,3264,0.330146,0.0111457
0,201791255,9.68083,3787,0.508414,0.0478973
0,260417220,9.3769,6135,1.02129,1.33123
1,92013169,9.73965,7069,2.36994,14.48747131
1,249067445,8.95699,8897,1.82076,21.4568384
0,370235284,11.3921,4255,0.551136,0.0897038
1,110428269,8.90601,9994,2.58571,68.89742184
0,32152605,8.0338,6981,1.48804,4.73799
0,350345393,9.5139,6121,1.08746,1.49558
0,454082369,4.2702,5672,0.95138,0.844009
